,epoch,low,high,open,close,volume,date
297,1615896000,54576.0,56091.42,55424.74,55240.71,5406.45375752,2021-03-16 12:00:00
298,1615917600,55100.47,56970.0,55237.83,56927.11,4040.77585072,2021-03-16 18:00:00
299,1615939200,55210.91,57179.0,56924.26,55993.08,3388.05561153,2021-03-17 00:00:00
300,1615960800,54446.07,56350.88,55986.15,54836.4,3585.7122566,2021-03-17 06:00:00
301,1615982400,54138.01,55658.04,54839.16,55573.63,6456.18191252,2021-03-17 12:00:00
302,1616004000,55573.63,58996.38,55573.63,58925.54,9257.62454978,2021-03-17 18:00:00
303,1616025600,58589.23,59576.18,58925.54,58981.34,4162.45614457,2021-03-18 00:00:00
304,1616047200,57878.63,59079.77,58981.34,58145.63,2454.32556212,2021-03-18 06:00:00
305,1616068800,57518.19,60100.0,58145.63,59219.92,8639.49382954,2021-03-18 12:00:00
306,1616090400,56996.15,59287.4,59220.38,57644.95,6203.22070367,2021-03-18 18:00:00
307,1616112000,56260.0,58400.12,57644.95,58352.19,5110.5336607,2021-03-19 00:00:00
308,1616133600,57452.0,58886.0,58356.68,58851.4,3035.47086832,2021-03-19 06:00:00
309,1616155200,57927.6,59249.0,58854.79,58887.9,4468.77828829,2021-03-19 12:00:00
310,1616176800,57950.7,59461.99,58883.31,58039.66,3814.84692569,2021-03-19 18:00:00
311,1616198400,57827.97,58914.96,58026.91,58150.59,1942.27295703,2021-03-20 00:00:00
312,1616220000,58000.0,59299.0,58150.6,59252.07,1338.76072369,2021-03-20 06:00:00
313,1616241600,58590.86,59928.0,59252.07,59167.85,3680.70940605,2021-03-20 12:00:00
314,1616263200,58025.0,59477.79,59167.84,58116.7,2763.5381504,2021-03-20 18:00:00
315,1616284800,56750.0,58651.22,58126.34,57166.2,4366.38447355,2021-03-21 00:00:00
316,1616306400,55543.89,57451.7,57166.21,56273.74,2595.22864174,2021-03-21 06:00:00
317,1616328000,55885.01,57575.0,56273.78,57305.02,2374.69501436,2021-03-21 12:00:00
318,1616349600,57180.86,58158.41,57305.02,57363.32,2505.33064926,2021-03-21 18:00:00
319,1616371200,56325.0,57820.61,57377.29,57578.89,2693.0647417,2021-03-22 00:00:00
320,1616392800,57050.0,58421.68,57578.89,57714.09,1805.62371246,2021-03-22 06:00:00
321,1616414400,56215.0,57756.04,57722.74,57081.53,4973.96964316,2021-03-22 12:00:00
322,1616436000,53739.5,57190.0,57092.51,54110.07,10039.49837419,2021-03-22 18:00:00
323,1616457600,53141.91,55396.95,54111.49,53543.9,5334.58343995,2021-03-23 00:00:00
324,1616479200,53000.0,54817.29,53544.17,54249.26,3349.445551,2021-03-23 06:00:00
325,1616500800,54231.09,55798.77,54249.26,55735.81,5966.36795989,2021-03-23 12:00:00
326,1616522400,54179.98,55858.0,55731.54,54345.54,4571.35978916,2021-03-23 18:00:00
327,1616544000,53527.0,54738.0,54333.27,54119.41,3469.04155567,2021-03-24 00:00:00
328,1616565600,53733.0,56666.67,54119.41,56588.58,4783.7543906,2021-03-24 06:00:00
329,1616587200,55555.56,57209.97,56581.68,56122.01,5548.8676958,2021-03-24 12:00:00
330,1616608800,51673.82,56335.94,56122.0,52276.16,9973.54998416,2021-03-24 18:00:00
331,1616630400,51500.0,52843.99,52259.69,52688.56,6381.71922284,2021-03-25 00:00:00
332,1616652000,52066.62,53238.0,52688.62,52136.31,3895.74637519,2021-03-25 06:00:00
333,1616673600,50305.0,52311.0,52140.48,51627.11,14323.00897194,2021-03-25 12:00:00
334,1616695200,51235.25,52757.15,51626.72,51325.01,5041.56958591,2021-03-25 18:00:00
335,1616716800,51250.0,52946.79,51320.76,52849.98,3111.17723857,2021-03-26 00:00:00
336,1616738400,52420.0,53983.75,52849.99,52713.87,4478.79619988,2021-03-26 06:00:00
337,1616760000,52534.11,54096.27,52728.13,53886.72,5921.96070181,2021-03-26 12:00:00
338,1616781600,53530.0,55125.13,53894.24,55072.44,4331.07324179,2021-03-26 18:00:00
339,1616803200,54534.51,55658.94,55080.9,55212.29,2995.631579,2021-03-27 00:00:00
340,1616824800,54329.92,55306.32,55219.31,54458.9,1899.81333097,2021-03-27 06:00:00
341,1616846400,53966.0,56300.0,54458.65,56110.99,3857.62510229,2021-03-27 12:00:00
342,1616868000,55578.2,56640.0,56110.99,55856.53,2580.26348297,2021-03-27 18:00:00
343,1616889600,55573.49,56500.0,55856.54,56265.31,2545.42004219,2021-03-28 00:00:00
344,1616911200,55715.61,56587.08,56272.86,55792.17,1376.60062118,2021-03-28 06:00:00
345,1616932800,55275.06,56479.87,55788.36,55966.74,2284.33641482,2021-03-28 12:00:00
346,1616954400,54701.0,56000.0,55959.71,55778.82,3029.44594528,2021-03-28 18:00:00
347,1616976000,54900.0,55908.93,55781.22,55027.93,2305.40439661,2021-03-29 00:00:00
348,1616997600,55012.12,58325.85,55025.3,57886.15,4736.77868675,2021-03-29 06:00:00
349,1617019200,57178.12,58400.0,57888.76,57894.23,6397.59284104,2021-03-29 12:00:00
350,1617040800,57056.8,58000.0,57894.23,57613.48,4112.59292661,2021-03-29 18:00:00
351,1617062400,57000.0,57788.42,57613.76,57641.83,3733.07371474,2021-03-30 00:00:00
352,1617084000,57486.61,59300.0,57641.84,59271.43,4010.94375291,2021-03-30 06:00:00
353,1617105600,58460.0,59397.48,59271.43,58720.75,4243.540325,2021-03-30 12:00:00
354,1617127200,58420.61,59114.03,58720.61,58786.46,3117.51889761,2021-03-30 18:00:00
355,1617148800,58426.03,59093.0,58786.46,58715.0,2567.0364874,2021-03-31 00:00:00
356,1617170400,56873.8,59800.0,58715.0,58006.71,4925.9465309,2021-03-31 06:00:00
357,1617192000,57674.49,59664.55,58006.71,59269.12,5260.14023597,2021-03-31 12:00:00
358,1617213600,58347.44,59599.0,59269.12,58800.0,4623.50347387,2021-03-31 18:00:00
359,1617235200,58650.01,59333.16,58800.01,58808.64,2042.47834655,2021-04-01 00:00:00
360,1617256800,58139.94,59474.94,58803.27,58593.82,2082.42018597,2021-04-01 06:00:00
361,1617278400,58310.63,59284.05,58593.83,58496.76,3931.78122511,2021-04-01 12:00:00
362,1617300000,57930.0,59015.34,58496.76,58726.48,3039.65029144,2021-04-01 18:00:00
363,1617321600,58441.88,60055.02,58726.47,59541.72,4386.1015162,2021-04-02 00:00:00
364,1617343200,59245.16,59700.74,59543.22,59566.14,1432.825634,2021-04-02 06:00:00
365,1617364800,58900.0,59618.02,59566.14,59205.2,3130.36661053,2021-04-02 12:00:00
366,1617386400,58458.68,59305.39,59205.2,58981.04,2017.63641773,2021-04-02 18:00:00
367,1617408000,58941.2,59518.28,58981.04,59454.95,1428.36939176,2021-04-03 00:00:00
368,1617429600,58750.0,59752.0,59458.83,59269.49,1208.09180565,2021-04-03 06:00:00
369,1617451200,58201.0,59450.0,59257.53,58231.7,1826.60711587,2021-04-03 12:00:00
370,1617472800,56943.0,58758.17,58223.74,57094.34,3942.19569163,2021-04-03 18:00:00
371,1617494400,56478.53,57697.36,57094.34,57501.48,2756.85802773,2021-04-04 00:00:00
372,1617516000,57190.63,57784.07,57501.48,57311.58,953.26335624,2021-04-04 06:00:00
373,1617537600,57049.69,58500.0,57311.58,58175.23,1623.2672482,2021-04-04 12:00:00
374,1617559200,57776.42,58312.8,58175.23,58215.94,968.04324666,2021-04-04 18:00:00
375,1617580800,56900.0,58424.0,58216.73,56939.06,1861.7281753,2021-04-05 00:00:00
376,1617602400,56817.64,57750.0,56925.14,57750.0,1383.86898674,2021-04-05 06:00:00
377,1617624000,57750.0,59251.76,57750.0,58953.88,3773.60066095,2021-04-05 12:00:00
378,1617645600,58500.0,59133.85,58955.56,59123.02,2185.66541642,2021-04-05 18:00:00
379,1617667200,58000.0,59475.0,59134.07,58845.0,2457.63146532,2021-04-06 00:00:00
380,1617688800,58229.12,58955.36,58845.0,58529.46,1551.07005021,2021-04-06 06:00:00
381,1617710400,57333.33,58999.99,58529.46,58247.37,4362.11720851,2021-04-06 12:00:00
382,1617732000,57642.03,58329.64,58247.37,58019.98,1983.51142199,2021-04-06 18:00:00
383,1617753600,57239.35,58300.0,58021.67,58279.5,2580.87374042,2021-04-07 00:00:00
384,1617775200,55677.0,58630.0,58279.51,56303.41,5166.84886519,2021-04-07 06:00:00
385,1617796800,55609.0,56958.0,56297.82,56014.71,5780.01483563,2021-04-07 12:00:00
386,1617818400,55400.0,56553.38,56024.43,55955.75,4259.5570096,2021-04-07 18:00:00
387,1617840000,55700.0,57074.65,55962.67,56824.15,1736.07439294,2021-04-08 00:00:00
388,1617861600,56355.0,57300.0,56835.19,56438.82,1198.23374015,2021-04-08 06:00:00
389,1617883200,56346.89,57968.03,56438.82,57766.53,2948.57675434,2021-04-08 12:00:00
390,1617904800,57446.77,58152.0,57766.52,58083.1,2190.71242988,2021-04-08 18:00:00
391,1617926400,57850.0,58395.0,58083.1,57965.93,1508.68390553,2021-04-09 00:00:00
392,1617948000,57670.51,58869.69,57965.93,58512.09,1599.11202804,2021-04-09 06:00:00
393,1617969600,57850.01,58770.57,58512.1,58379.82,2892.3569628,2021-04-09 12:00:00
394,1617991200,57844.99,58590.64,58380.72,58092.68,2094.59340015,2021-04-09 18:00:00
395,1618012800,57875.41,61218.97,58092.68,60771.01,5496.70228717,2021-04-10 00:00:00
396,1618034400,60358.97,60950.0,60773.84,60503.71,1762.33572402,2021-04-10 06:00:00
397,1618056000,59855.0,60753.34,60503.7,60043.31,2581.76053256,2021-04-10 12:00:00
398,1618077600,58370.0,60047.0,60043.88,59778.6,2977.01252359,2021-04-10 18:00:00
399,1618099200,59512.07,60658.89,59778.59,59636.52,2482.13591148,2021-04-11 00:00:00
400,1618120800,59317.23,60082.22,59636.52,59672.23,1559.50287116,2021-04-11 06:00:00
401,1618142400,59177.06,59919.54,59672.23,59815.02,1404.74269844,2021-04-11 12:00:00
402,1618164000,59405.0,60157.0,59815.03,59985.26,1832.58368557,2021-04-11 18:00:00
403,1618185600,59542.31,60570.0,59983.66,60170.08,2423.56823523,2021-04-12 00:00:00
404,1618207200,59369.0,61199.0,60170.08,60231.71,2663.0773482,2021-04-12 06:00:00
405,1618228800,59625.01,60574.47,60231.71,59711.53,3847.19330036,2021-04-12 12:00:00
406,1618250400,59655.4,60196.49,59709.1,59839.82,2533.8886462,2021-04-12 18:00:00
407,1618272000,59799.01,61055.0,59836.88,60661.83,4114.53980375,2021-04-13 00:00:00
408,1618293600,60416.24,63199.99,60661.84,62955.46,4689.04501301,2021-04-13 06:00:00
409,1618315200,62541.02,63774.39,62955.81,63373.71,5518.18010032,2021-04-13 12:00:00
410,1618336800,62563.0,63666.82,63366.82,63588.22,3576.0011138,2021-04-13 18:00:00
411,1618358400,63110.81,64565.94,63588.22,64086.43,3677.21699339,2021-04-14 00:00:00
412,1618380000,63102.57,64899.0,64086.42,64583.11,4336.37222971,2021-04-14 06:00:00
413,1618401600,62190.0,64707.33,64583.11,62228.46,8203.06199654,2021-04-14 12:00:00
414,1618423200,61277.91,63051.64,62245.41,62971.8,6354.1899148,2021-04-14 18:00:00
415,1618444800,62327.38,63484.77,62971.8,63119.49,2841.13095045,2021-04-15 00:00:00
416,1618466400,62036.73,63304.5,63137.43,62353.54,1476.85738476,2021-04-15 06:00:00
417,1618488000,62352.09,63148.05,62352.52,62649.52,2687.11029216,2021-04-15 12:00:00
418,1618509600,62559.51,63831.82,62649.53,63229.04,4204.35190073,2021-04-15 18:00:00
419,1618531200,61507.0,63604.34,63229.04,61846.76,5220.62254917,2021-04-16 00:00:00
420,1618552800,60048.43,61877.67,61877.67,60900.58,4121.52935952,2021-04-16 06:00:00
421,1618574400,60399.38,61919.12,60906.12,61683.39,6928.03740782,2021-04-16 12:00:00
422,1618596000,61228.87,62167.57,61685.94,61427.27,3597.22390618,2021-04-16 18:00:00
423,1618617600,61230.0,62572.48,61427.27,62226.48,2366.79191339,2021-04-17 00:00:00
424,1618639200,60728.87,62498.0,62226.47,60920.03,1707.73345901,2021-04-17 06:00:00
425,1618660800,59750.0,61301.35,60920.03,59825.45,4458.19957216,2021-04-17 12:00:00
426,1618682400,59700.0,61026.32,59821.85,60058.86,2315.04291306,2021-04-17 18:00:00
427,1618704000,51300.0,60437.97,60067.2,55729.03,17036.51445972,2021-04-18 00:00:00
428,1618725600,53134.65,56666.67,55729.03,53371.28,6897.00737489,2021-04-18 06:00:00
429,1618747200,53320.68,56071.2,53371.28,55239.56,8196.13312215,2021-04-18 12:00:00
430,1618768800,55075.08,56790.7,55239.56,56274.41,4762.05463371,2021-04-18 18:00:00
431,1618790400,55819.64,57500.0,56273.65,56630.78,3363.49466646,2021-04-19 00:00:00
432,1618812000,56213.83,57600.0,56630.78,57188.5,2387.82819415,2021-04-19 06:00:00
433,1618833600,54187.85,57223.82,57186.64,55461.23,7225.10152655,2021-04-19 12:00:00
434,1618855200,55400.66,56669.9,55461.23,55696.83,3861.96732913,2021-04-19 18:00:00
435,1618876800,53610.0,55843.0,55696.83,55017.69,6154.6363978,2021-04-20 00:00:00
436,1618898400,53430.01,56459.33,55017.69,56339.56,3030.94188161,2021-04-20 06:00:00
437,1618920000,54708.65,56546.96,56339.56,55936.43,5127.12714511,2021-04-20 12:00:00
438,1618941600,55789.4,57111.0,55948.67,56499.29,4295.57441131,2021-04-20 18:00:00
439,1618963200,55023.13,56810.56,56477.67,55446.23,3199.09999706,2021-04-21 00:00:00
440,1618984800,54344.64,55828.83,55446.24,54606.0,2188.55611343,2021-04-21 06:00:00
441,1619006400,54334.0,56379.83,54606.0,55550.82,4673.80850037,2021-04-21 12:00:00
442,1619028000,53620.91,55780.0,55550.21,53800.86,5522.61937207,2021-04-21 18:00:00
443,1619049600,51300.0,54679.57,53795.62,54478.47,7954.34605423,2021-04-22 00:00:00
444,1619071200,53125.0,55217.99,54478.47,54860.02,3111.52731853,2021-04-22 06:00:00
445,1619092800,53300.0,55469.98,54860.97,53320.2,5314.14949607,2021-04-22 12:00:00
446,1619114400,50400.0,53590.17,53374.99,51701.59,14047.86867024,2021-04-22 18:00:00
447,1619136000,48381.05,52130.58,51695.98,49482.29,15481.26506137,2021-04-23 00:00:00
448,1619157600,47464.65,50314.04,49496.51,50146.02,8256.45871959,2021-04-23 06:00:00
449,1619179200,48559.44,50397.12,50146.02,49909.94,9238.61350233,2021-04-23 12:00:00
450,1619200800,49705.0,51500.0,49909.94,51187.27,5818.52090047,2021-04-23 18:00:00
451,1619222400,49358.48,51260.61,51187.75,50508.95,3276.67443222,2021-04-24 00:00:00
452,1619244000,48726.87,50570.0,50509.81,49124.98,2504.28523397,2021-04-24 06:00:00
453,1619265600,48970.0,50389.91,49114.86,50177.13,3251.75769916,2021-04-24 12:00:00
454,1619287200,50000.0,51056.56,50177.17,50089.15,2806.42619358,2021-04-24 18:00:00
455,1619308800,49411.76,50497.94,50101.42,49842.56,2268.46268118,2021-04-25 00:00:00
456,1619330400,49136.93,50298.0,49842.55,49589.99,2587.87805106,2021-04-25 06:00:00
457,1619352000,49490.96,50591.38,49590.0,49986.38,2417.62376209,2021-04-25 12:00:00
458,1619373600,47044.01,50010.03,49986.38,49121.0,7359.54757111,2021-04-25 18:00:00
459,1619395200,48817.62,52773.02,49121.0,52608.14,6036.440204,2021-04-26 00:00:00
460,1619416800,52348.28,53800.0,52608.15,53715.72,2820.01863821,2021-04-26 06:00:00
461,1619438400,52947.64,54400.0,53715.72,54123.94,4711.6365137,2021-04-26 12:00:00
462,1619460000,52644.82,54394.0,54123.93,54053.6,4437.12863834,2021-04-26 18:00:00
463,1619481600,53321.0,54200.0,54047.8,53992.87,2120.35672652,2021-04-27 00:00:00
464,1619503200,53974.61,55323.85,53992.87,55237.57,2953.80746575,2021-04-27 06:00:00
465,1619524800,54341.2,55389.0,55242.14,54959.55,5926.94047081,2021-04-27 12:00:00
466,1619546400,54693.36,55509.39,54959.55,55069.62,2955.98183204,2021-04-27 18:00:00
467,1619568000,54505.2,55794.43,55069.61,54675.57,3398.78743346,2021-04-28 00:00:00
468,1619589600,53887.0,55128.8,54683.71,54894.65,2903.39109229,2021-04-28 06:00:00
469,1619611200,54160.0,55350.0,54894.64,54900.0,4425.84404517,2021-04-28 12:00:00
470,1619632800,54084.94,56476.17,54900.0,54894.03,5756.31420563,2021-04-28 18:00:00
471,1619654400,53535.43,55226.86,54889.81,53960.61,2685.75211701,2021-04-29 00:00:00
472,1619676000,53800.01,54748.99,53960.61,54347.42,1835.95025813,2021-04-29 06:00:00
473,1619697600,52700.0,54588.95,54347.43,52766.09,5913.91433726,2021-04-29 12:00:00
474,1619719200,52369.61,53682.85,52768.86,53580.0,4156.70017532,2021-04-29 18:00:00
475,1619740800,53068.43,54357.67,53580.0,54326.43,2394.91991272,2021-04-30 00:00:00
476,1619762400,54101.0,54834.89,54326.43,54282.63,1976.02541419,2021-04-30 06:00:00
477,1619784000,54230.35,57421.48,54282.64,56602.32,7748.98084215,2021-04-30 12:00:00
478,1619805600,56433.32,58075.01,56602.32,57798.77,4416.40672006,2021-04-30 18:00:00
479,1619827200,57514.39,58550.0,57798.77,58170.36,4197.81287158,2021-05-01 00:00:00
480,1619848800,57199.0,58279.73,58170.35,57879.76,1868.61380709,2021-05-01 06:00:00
481,1619870400,57050.94,58121.11,57879.76,57600.0,2531.41377193,2021-05-01 12:00:00
482,1619892000,57350.0,58048.22,57600.0,57859.28,2189.20888156,2021-05-01 18:00:00
483,1619913600,56222.05,57972.26,57859.28,56971.39,2433.29258401,2021-05-02 00:00:00
484,1619935200,56072.0,57127.68,56953.14,57127.68,1647.70725709,2021-05-02 06:00:00
485,1619956800,56371.53,57308.77,57127.68,56845.68,1465.69370934,2021-05-02 12:00:00
486,1619978400,56275.0,57198.06,56844.81,56625.2,2100.93223043,2021-05-02 18:00:00
487,1620000000,56575.99,58300.0,56625.21,57954.85,3029.33891631,2021-05-03 00:00:00
488,1620021600,57851.01,58986.0,57954.86,58699.7,2274.03183061,2021-05-03 06:00:00
489,1620043200,57201.97,58801.21,58699.05,57999.89,4932.55230683,2021-05-03 12:00:00
490,1620064800,56500.0,58130.54,57999.88,57212.73,4929.0834342,2021-05-03 18:00:00
491,1620086400,54700.2,57247.24,57212.73,56045.35,5279.66793092,2021-05-04 00:00:00
492,1620108000,55585.18,56662.72,56030.39,56188.4,2898.3697999,2021-05-04 06:00:00
493,1620129600,53200.0,56337.13,56189.3,54205.76,10844.62958673,2021-05-04 12:00:00
494,1620151200,53057.7,54872.19,54207.82,53241.92,4469.39136735,2021-05-04 18:00:00
495,1620172800,52913.02,55416.48,53241.91,54727.56,5776.83001851,2021-05-05 00:00:00
496,1620194400,54000.0,55861.95,54730.49,55154.65,3131.41541638,2021-05-05 06:00:00
497,1620216000,55100.33,57980.86,55154.65,57345.45,8716.53911916,2021-05-05 12:00:00
498,1620237600,56575.0,57638.35,57348.15,57515.69,5294.12003167,2021-05-05 18:00:00
499,1620259200,56637.35,57658.21,57515.69,57239.89,3707.94893122,2021-05-06 00:00:00
500,1620280800,56433.21,58400.0,57234.31,58073.22,2741.90302323,2021-05-06 06:00:00
501,1620302400,56646.24,58152.66,58072.61,56844.66,5169.28897825,2021-05-06 12:00:00
502,1620324000,55288.0,57030.0,56844.67,56440.66,6624.99511941,2021-05-06 18:00:00
503,1620345600,55300.0,57137.88,56444.82,55830.32,4502.02211194,2021-05-07 00:00:00
504,1620367200,55608.62,56844.9,55830.32,56523.74,2160.0366794,2021-05-07 06:00:00
505,1620388800,56285.6,58735.95,56523.74,58175.04,6317.10861951,2021-05-07 12:00:00
506,1620410400,56786.52,58194.81,58175.05,57380.39,5344.72839135,2021-05-07 18:00:00
507,1620432000,56980.01,58664.61,57380.39,57951.37,2965.11549573,2021-05-08 00:00:00
508,1620453600,57519.57,59434.26,57951.37,58662.71,2967.43399982,2021-05-08 06:00:00
509,1620475200,57611.26,59499.99,58662.71,59016.38,5824.62287926,2021-05-08 12:00:00
510,1620496800,58578.54,59559.84,59016.38,58958.05,3617.77205483,2021-05-08 18:00:00
511,1620518400,57866.0,59300.52,58958.06,58505.57,5128.91649688,2021-05-09 00:00:00
512,1620540000,57544.0,58608.83,58503.99,57886.29,3329.24907522,2021-05-09 06:00:00
513,1620561600,56265.3,57976.28,57886.3,57532.38,5476.52254718,2021-05-09 12:00:00
514,1620583200,57142.36,58491.15,57538.98,58312.57,3235.03506595,2021-05-09 18:00:00
515,1620604800,58102.0,59592.2,58313.84,59123.84,3842.31356802,2021-05-10 00:00:00
516,1620626400,57400.46,59259.42,59125.32,58172.68,3372.33409756,2021-05-10 06:00:00
517,1620648000,56800.0,58643.17,58179.93,57041.36,7332.19392073,2021-05-10 12:00:00
518,1620669600,53600.0,57255.05,57041.36,55866.41,10100.39382087,2021-05-10 18:00:00
519,1620691200,54511.48,56451.7,55866.38,54868.89,4472.81705018,2021-05-11 00:00:00
520,1620712800,54801.85,56267.14,54868.89,55265.15,2259.81240472,2021-05-11 06:00:00
521,1620734400,54807.4,56575.89,55265.14,56464.96,4952.80477763,2021-05-11 12:00:00
522,1620756000,56304.35,56962.07,56463.63,56753.19,3761.20168423,2021-05-11 18:00:00
523,1620777600,56637.34,58041.0,56753.19,57285.35,3496.42246612,2021-05-12 00:00:00
524,1620799200,56043.79,57422.55,57280.37,56518.36,2531.2827084,2021-05-12 06:00:00
525,1620820800,54421.92,56984.99,56518.36,54918.96,8356.2432247,2021-05-12 12:00:00
526,1620842400,48500.0,55190.0,54924.91,49498.77,15276.89433631,2021-05-12 18:00:00
527,1620864000,46000.0,52500.0,49498.76,50956.48,11924.96001565,2021-05-13 00:00:00
528,1620885600,48428.85,51400.0,50956.54,49790.93,6948.09186995,2021-05-13 06:00:00
529,1620907200,46897.08,50918.63,49799.4,48431.03,13273.67227464,2021-05-13 12:00:00
530,1620928800,47661.0,49902.73,48431.03,49690.11,10103.36324765,2021-05-13 18:00:00
531,1620950400,48895.0,50439.08,49682.28,49724.99,4519.98232647,2021-05-14 00:00:00
532,1620972000,48915.86,51024.01,49724.98,50641.76,3772.69674605,2021-05-14 06:00:00
533,1620993600,50120.0,51569.56,50641.76,50645.46,7400.70715332,2021-05-14 12:00:00
534,1621015200,49064.6,50767.46,50645.45,49893.48,6294.40739864,2021-05-14 18:00:00
535,1621036800,49155.4,50730.58,49893.48,49701.07,5166.55709244,2021-05-15 00:00:00
536,1621058400,47821.0,49701.06,49701.06,48965.9,4390.52941026,2021-05-15 06:00:00
537,1621080000,47500.0,49615.11,48971.12,47846.39,5306.10475734,2021-05-15 12:00:00
538,1621101600,46573.0,48750.0,47850.1,46775.51,7072.92328708,2021-05-15 18:00:00
539,1621123200,46490.0,48814.36,46771.01,48159.06,4610.78132246,2021-05-16 00:00:00
540,1621144800,48138.6,49808.28,48166.17,49063.01,2525.53786927,2021-05-16 06:00:00
541,1621166400,46222.05,49249.99,49064.73,47120.66,5344.83469482,2021-05-16 12:00:00
542,1621188000,43825.0,47419.3,47120.66,46450.79,18174.17676074,2021-05-16 18:00:00
543,1621209600,42141.0,46646.15,46450.78,44138.38,16333.11712394,2021-05-17 00:00:00
544,1621231200,43843.06,45874.97,44137.94,45803.18,6331.09857947,2021-05-17 06:00:00
545,1621252800,42101.0,45849.89,45800.22,42598.21,10907.56761464,2021-05-17 12:00:00
546,1621274400,42300.0,44974.87,42594.1,43580.5,10088.43876622,2021-05-17 18:00:00
547,1621296000,43188.48,45600.19,43571.89,45413.77,6696.13504439,2021-05-18 00:00:00
548,1621317600,44666.69,45851.0,45409.95,45387.26,3064.21669719,2021-05-18 06:00:00
549,1621339200,42655.98,45405.51,45385.34,43376.58,10981.59226864,2021-05-18 12:00:00
550,1621360800,42300.0,43628.14,43376.58,42857.15,7468.35622996,2021-05-18 18:00:00
551,1621382400,38500.0,43591.7,42865.05,39206.48,24802.94898944,2021-05-19 00:00:00
552,1621404000,36189.9,40776.99,39200.0,38690.13,14112.5265242,2021-05-19 06:00:00
553,1621425600,30000.0,42990.0,38682.5,39470.78,52503.53673047,2021-05-19 12:00:00
554,1621447200,36669.37,40378.72,39470.78,36731.75,18118.23008871,2021-05-19 18:00:00
555,1621468800,35000.0,40040.06,36735.44,39989.8,16736.82235496,2021-05-20 00:00:00
556,1621490400,38802.08,40812.0,39989.8,40571.98,7331.6987341,2021-05-20 06:00:00
557,1621512000,38172.55,42605.0,40561.11,39866.48,18007.62249266,2021-05-20 12:00:00
558,1621533600,39349.34,41854.22,39878.61,40623.33,9369.65377519,2021-05-20 18:00:00
559,1621555200,39649.67,42275.99,40623.24,39912.23,7295.29947485,2021-05-21 00:00:00
560,1621576800,39292.05,41255.0,39916.96,41187.62,6265.22838035,2021-05-21 06:00:00
561,1621598400,36140.1,41789.61,41176.38,37400.0,23142.67474892,2021-05-21 12:00:00
562,1621620000,33501.54,37500.0,37400.0,37340.77,19258.69745634,2021-05-21 18:00:00
563,1621641600,35257.52,38134.86,37333.09,36451.0,9322.50291037,2021-05-22 00:00:00
564,1621663200,35566.22,38801.57,36443.64,38190.15,7360.73241386,2021-05-22 06:00:00
565,1621684800,37136.68,38889.76,38197.05,38026.47,7944.16817931,2021-05-22 12:00:00
566,1621706400,37253.08,38400.0,38026.47,37476.83,4611.623879,2021-05-22 18:00:00
567,1621728000,36675.0,38319.36,37476.84,36927.62,5051.24193693,2021-05-23 00:00:00
568,1621749600,33875.0,37346.47,36927.61,35433.91,11701.1005315,2021-05-23 06:00:00
569,1621771200,31111.0,35823.81,35431.39,32750.0,24843.68023668,2021-05-23 12:00:00
570,1621792800,31785.81,35069.0,32750.0,34758.67,11837.28026021,2021-05-23 18:00:00
571,1621814400,34407.17,35989.0,34758.88,35361.54,11208.53268359,2021-05-24 00:00:00
572,1621836000,35064.2,37941.0,35341.53,37648.65,7676.50023882,2021-05-24 06:00:00
573,1621857600,36868.0,38750.0,37646.29,37735.0,12622.93362727,2021-05-24 12:00:00
574,1621879200,37455.22,39966.87,37725.92,38878.56,12911.49172745,2021-05-24 18:00:00
575,1621900800,37685.01,39878.51,38874.53,38420.28,6646.63395257,2021-05-25 00:00:00
576,1621922400,36527.51,39240.65,38425.08,36586.84,5611.65877151,2021-05-25 06:00:00
577,1621944000,36481.26,38499.0,36584.55,38022.68,8128.89846319,2021-05-25 12:00:00
578,1621965600,37180.0,38751.86,38012.72,38361.81,5720.3656856,2021-05-25 18:00:00
579,1621987200,37837.36,39721.0,38361.81,39264.1,6433.92177754,2021-05-26 00:00:00
580,1622008800,39200.27,40900.0,39264.1,39916.5,4479.0193656,2021-05-26 06:00:00
581,1622030400,38094.32,40379.38,39916.9,39022.61,8718.53351756,2021-05-26 12:00:00
582,1622052000,37950.01,39490.0,39022.23,39293.23,5476.21165415,2021-05-26 18:00:00
583,1622073600,37191.99,39293.23,39293.23,38191.03,6188.67829174,2021-05-27 00:00:00
584,1622095200,37900.0,39882.68,38195.13,39728.09,3085.30248049,2021-05-27 06:00:00
585,1622116800,38754.11,40440.95,39730.44,39076.49,5923.81215254,2021-05-27 12:00:00
586,1622138400,38224.66,39258.73,39076.49,38556.88,4193.10154787,2021-05-27 18:00:00
587,1622160000,36738.34,38900.0,38556.88,37034.08,5544.46630877,2021-05-28 00:00:00
588,1622181600,35127.0,37389.47,37034.09,35376.41,8796.31986944,2021-05-28 06:00:00
589,1622203200,35198.36,37304.96,35370.98,36012.94,10597.7371115,2021-05-28 12:00:00
590,1622224800,34688.0,36586.53,36012.14,35680.47,11293.20005014,2021-05-28 18:00:00
591,1622246400,35642.86,37325.0,35680.48,36882.76,5286.48163973,2021-05-29 00:00:00
592,1622268000,34621.0,37085.48,36880.91,35409.5,5755.23751052,2021-05-29 06:00:00
593,1622289600,33688.0,35436.74,35409.49,33913.54,10794.94064574,2021-05-29 12:00:00
